Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-03-19 00:00:00-05:00,1.6369612015888646,1.6411692636951196,1.5654230220915701,1.5738393068313599,3229600,0.0,0.0
2002-03-20 00:00:00-05:00,1.5612146271495049,1.5612146271495049,1.4307627899259818,1.5166085958480835,9236000,0.0,0.0
2002-03-21 00:00:00-05:00,1.5166086734752753,1.6201285362243654,1.5166086734752753,1.578047275543213,4427200,0.0,0.0
2002-03-22 00:00:00-05:00,1.5780469302655522,1.6487434455836278,1.5578479488214214,1.6243362426757812,2494400,0.0,0.0
2002-03-25 00:00:00-05:00,1.641168963432392,1.6672592968777897,1.6142369856142718,1.659684658050537,7571200,0.0,0.0
2002-03-26 00:00:00-05:00,1.683250481085268,1.6916667655961495,1.6647347835831492,1.6815671920776367,1816800,0.0,0.0
2002-03-27 00:00:00-05:00,1.6815668944096953,1.7674126922753215,1.6748339000983077,1.7337477207183838,1369600,0.0,0.0
2002-03-28 00:00:00-05:00,1.7253318308478314,1.7337481157866923,1.691666851619672,1.7000831365585327,1714400,0.0,0.0
2002-04-01 00:00:00-05:00,1.6874584412552247,1.6874584412552247,1.5990878605414707,1.603295922279358,1880000,0.0,0.0
2002-04-02 00:00:00-05:00,1.5990879222771779,1.5990879222771779,1.5443823149363076,1.5687893629074097,2098400,0.0,0.0
2002-04-03 00:00:00-05:00,1.5696308347988412,1.5822551796390014,1.551956784128068,1.565422773361206,567200,0.0,0.0
2002-04-04 00:00:00-05:00,1.5612140280653346,1.6032952704447474,1.5612140280653346,1.594879150390625,763200,0.0,0.0
2002-04-05 00:00:00-05:00,1.5948794561932198,1.6327524852801554,1.5561646223068237,1.5561646223068237,837600,0.0,0.0
2002-04-08 00:00:00-04:00,1.5654229801682453,1.5654229801682453,1.4955680915951366,1.540174126625061,1558400,0.0,0.0
2002-04-09 00:00:00-04:00,1.531757286821506,1.6159197715803315,1.531757286821506,1.594879150390625,3562400,0.0,0.0
2002-04-10 00:00:00-04:00,1.5906710093321106,1.6032953505714114,1.5780466680928096,1.5923542976379395,1302400,0.0,0.0
2002-04-11 00:00:00-04:00,1.5915128518248378,1.5915128518248378,1.5570062398910522,1.5570062398910522,1444000,0.0,0.0
2002-04-12 00:00:00-04:00,1.5696308938438537,1.5696308938438537,1.5199749964810247,1.535965919494629,1236000,0.0,0.0
2002-04-15 00:00:00-04:00,1.5317576716392793,1.5628977089280083,1.530916027316984,1.562056064605713,1559200,0.0,0.0
2002-04-16 00:00:00-04:00,1.5780473225995113,1.6159205225528095,1.5780473225995113,1.5990879535675049,1225600,0.0,0.0
2002-04-17 00:00:00-04:00,1.6201282574044555,1.704290764282609,1.6201282574044555,1.6672592163085938,3348800,0.0,0.0
2002-04-18 00:00:00-04:00,1.6672592163085935,1.6958744814893452,1.6613678665114817,1.6672592163085938,984800,0.0,0.0
2002-04-19 00:00:00-04:00,1.6672594972764703,1.712707335702655,1.6672594972764703,1.7059743404388428,646400,0.0,0.0
2002-04-22 00:00:00-04:00,1.6958747733449855,1.6958747733449855,1.6672595032396202,1.6832504272460938,772800,0.0,0.0
2002-04-23 00:00:00-04:00,1.6790418080739555,1.704290491891085,1.6411686218210448,1.6453766822814941,824800,0.0,0.0
2002-04-24 00:00:00-04:00,1.6428518421551113,1.650426479091887,1.6327522727303403,1.6335939168930054,1064800,0.0,0.0
2002-04-25 00:00:00-04:00,1.6335945398388376,1.6335945398388376,1.6133955538139368,1.6327528953552246,1727200,0.0,0.0
2002-04-26 00:00:00-04:00,1.6243364546588692,1.6479020163493827,1.6201283931732178,1.6201283931732178,1653600,0.0,0.0
2002-04-29 00:00:00-04:00,1.6117119269858593,1.6117119269858593,1.582255018343495,1.5906713008880615,2562400,0.0,0.0
2002-04-30 00:00:00-04:00,1.578047230797504,1.6243365520233246,1.5738391690596167,1.603295922279358,6894400,0.0,0.0
2002-05-01 00:00:00-04:00,1.6243366878665166,1.7253317832946775,1.6243366878665166,1.7253317832946777,1672000,0.0,0.0
2002-05-02 00:00:00-04:00,1.7169154902970087,1.76657139324789,1.7169154902970087,1.7531054019927979,3316000,0.0,0.0
2002-05-03 00:00:00-04:00,1.7505801916122437,1.7514218359985059,1.7303812079237084,1.7505801916122437,463200,0.0,0.0
2002-05-06 00:00:00-04:00,1.7497391012811616,1.901231593280468,1.7497391012811616,1.8305350542068481,2146400,0.0,0.0
2002-05-07 00:00:00-04:00,1.8221188434867948,1.8515757627265397,1.8052864328692944,1.8094944953918457,452800,0.0,0.0
2002-05-08 00:00:00-04:00,1.8263273447208643,1.893657318501086,1.8263273447208643,1.8852410316467285,658400,0.0,0.0
2002-05-09 00:00:00-04:00,1.8936565534828476,1.9525703771354381,1.8936565534828476,1.923113465309143,847200,0.0,0.0
2002-05-10 00:00:00-04:00,1.9357373938821143,1.9719272925825266,1.8515748984959355,1.8566246032714844,696000,0.0,0.0
2002-05-13 00:00:00-04:00,1.8574671144690296,1.8574671144690296,1.7547888799622025,1.8094944953918457,1929600,0.0,0.0
2002-05-14 00:00:00-04:00,1.8515752705821724,1.8852402433963977,1.7505801916122437,1.7505801916122437,3958400,0.0,0.0
2002-05-15 00:00:00-04:00,1.742164217957809,1.7674129095983067,1.6706260442733767,1.6706260442733765,5829600,0.0,0.0
2002-05-16 00:00:00-04:00,1.6706258388514081,1.74216400373943,1.6706258388514081,1.7337477207183838,5286400,0.0,0.0
2002-05-17 00:00:00-04:00,1.746372137809041,1.809494022308163,1.746372137809041,1.7867701053619385,4351200,0.0,0.0
2002-05-20 00:00:00-04:00,1.7867697881536346,1.809493701065644,1.7758287340814958,1.799394130706787,2336000,0.0,0.0
2002-05-21 00:00:00-04:00,1.9020731200303198,1.906281182120127,1.7211237212048704,1.7253317832946777,3872000,0.0,0.0
2002-05-22 00:00:00-04:00,1.721964765687153,1.8094938474542956,1.708498777804091,1.788453221321106,1847200,0.0,0.0
2002-05-23 00:00:00-04:00,1.788453317120586,1.9104890194408892,1.788453317120586,1.8860818147659302,2157600,0.0,0.0
2002-05-24 00:00:00-04:00,1.8801904565495386,1.994651519710648,1.8801904565495386,1.9744523763656616,2212000,0.0,0.0
2002-05-28 00:00:00-04:00,1.9820272793581373,2.044307685345746,1.9609866493839436,2.037574529647827,2082400,0.0,0.0
2002-05-29 00:00:00-04:00,2.0375748941730087,2.0375748941730087,1.9778195714090707,1.9862358570098877,4728000,0.0,0.0
2002-05-30 00:00:00-04:00,1.9862349284013583,1.9862349284013583,1.9483617411678784,1.9576196670532227,3941600,0.0,0.0
2002-05-31 00:00:00-04:00,1.9576205879007402,2.045149541029425,1.9576205879007402,2.0358917713165283,2708000,0.0,0.0
2002-06-03 00:00:00-04:00,2.0358913374786365,2.0358913374786365,1.9475205980387758,1.9567785263061523,1817600,0.0,0.0
2002-06-04 00:00:00-04:00,1.9534121420810728,2.0114843296914673,1.9273218040932696,1.9719280004501343,1933600,0.0,0.0
2002-06-05 00:00:00-04:00,1.9778191556212723,1.9929684344125205,1.9449958252584092,1.9567785263061523,1752000,0.0,0.0
2002-06-06 00:00:00-04:00,1.9567785263061523,1.9904435011048918,1.951728820218157,1.9567785263061523,1403200,0.0,0.0
2002-06-07 00:00:00-04:00,1.935737821849488,1.955936805944647,1.8987062707447357,1.9315297603607178,1752000,0.0,0.0
2002-06-10 00:00:00-04:00,1.9315293215084037,1.960986066291601,1.8768235714202497,1.8936561346054077,854400,0.0,0.0
2002-06-11 00:00:00-04:00,1.903756469786668,1.914697527885437,1.895340184811385,1.914697527885437,323200,0.0,0.0
2002-06-12 00:00:00-04:00,1.894498963239254,1.8953406079774215,1.8364267605242377,1.8852410316467285,532000,0.0,0.0
2002-06-13 00:00:00-04:00,1.8852406443985652,1.9441544797502306,1.8599919495491581,1.9323716163635254,1297600,0.0,0.0
2002-06-14 00:00:00-04:00,1.9306882575925173,1.9306882575925173,1.7968698376838423,1.894498348236084,718400,0.0,0.0
2002-06-17 00:00:00-04:00,1.9020728216483416,1.9736109896436798,1.9020728216483416,1.9374210834503174,936800,0.0,0.0
2002-06-18 00:00:00-04:00,1.9374217127314253,1.948362772318639,1.8768245810874549,1.8953404426574707,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.893656357474949,1.948361953474333,1.893656357474949,1.9357376098632812,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239549300095211,1.9239549300095211,1.8339010746726345,1.8431588411331177,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305344198431288,1.8305344198431288,1.7589962609851921,1.767412543296814,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.7674128691653677,1.7674128691653677,1.6748340677226816,1.7270148992538452,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.727015032120031,1.7497389521412283,1.6815671920776367,1.6815671920776367,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622090739868054,1.6622090739868054,1.545223271540742,1.594879150390625,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.6075041901254736,1.6832504272460938,1.5915132661190001,1.6832504272460938,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790422323251948,1.7943447875585812,1.668942659930108,1.7665711641311646,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.7589966423539014,1.7665712820238981,1.6537934919675763,1.6613681316375732,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.6605266050416467,1.6605266050416467,1.5039844153133828,1.578889012336731,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.5738388039926576,1.6075037716686402,1.4518031155740891,1.5570062398910522,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.5654228331487245,1.6378024879093926,1.5654228331487245,1.5999294519424438,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.607503913478181,1.712707047075873,1.5965626976887652,1.6672592163085938,1433600,0.0,0.0
2002-07-09 00:00:00-04:00,1.6580017591347012,1.7194403620951795,1.619286915271436,1.6411691904067993,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.6411689948074424,1.6916665344454296,1.5948796771135183,1.6159203052520752,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.6032955774483952,1.6066621545364463,1.4938843905224335,1.5511149168014526,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.5511152207374392,1.5511152207374392,1.4787354044340628,1.4888349771499634,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.487151579955087,1.487151579955087,1.32976769357605,1.4055140018463135,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844732992154438,1.4198215584451601,1.354174745439332,1.362591028213501,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.3667993175863473,1.4013059382483743,1.2035240626629216,1.3541749715805054,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541748258233277,1.3802651594974595,1.3432336896728891,1.3499667644500732,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.3423919823688177,1.347441768149093,1.317143213994685,1.3280843496322632,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.3230347094794175,1.3861565131378144,1.312935217683529,1.3297677040100098,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.3381838917052704,1.3802651471710163,1.2834782917052507,1.3466001749038696,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.329767566208185,1.482943376564846,1.261595903320932,1.4804184436798096,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.481260117857508,1.481260117857508,1.397097612985232,1.429079294204712,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.4299211144847057,1.4896765837717738,1.4299211144847057,1.476210594177246,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.47789387806218,1.544382349145896,1.47789387806218,1.540174126625061,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401742689077742,1.5485905541996732,1.4854686553013663,1.510717511177063,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938847541809082,1.4947263986578037,1.450120204545965,1.472844123840332,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.4644278156065338,1.4644278156065338,1.3642743718785963,1.4046725034713745,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.39288954552663,1.39288954552663,1.2498133677309713,1.2708539962768555,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.2708542794849667,1.3196685421685181,1.2708542794849667,1.2918949127197266,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.3045190777141895,1.3373424898548099,1.3045190777141895,1.3289262056350708,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.3314510695796564,1.3466003491924348,1.3003109461362177,1.3373425006866455,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.3297675892945933,1.3339757305790951,1.1656507213079723,1.2540212869644165,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.2540212333622132,1.3129350482997741,1.2540212333622132,1.2834781408309937,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636694498279,1.3676408529281616,1.27927019714777,1.3676408529281616,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886814930841407,1.4484368014910414,1.3684825088116421,1.3760571479797363,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.376057123283445,1.498092671138841,1.376057123283445,1.456011414527893,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149252530108446,1.578047138552963,1.5149252530108446,1.5233415365219116,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.5233416268796203,1.6664178129453648,1.5233416268796203,1.5931965112686157,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931965303414481,1.719440310425211,1.5738391892551489,1.6790423393249512,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.7421644991794005,1.8094944614406954,1.700083232634268,1.7606801986694336,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632049078670142,1.8094942309597264,1.7270149975634561,1.805286169052124,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.7842456157156514,1.809494309309052,1.7169154985877844,1.7253317832946777,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253317621689808,1.7261734066820926,1.6622098684310913,1.6622098684310913,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.663051314109275,1.746372184618147,1.6605263808718216,1.7387975454330444,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.7421639768519268,1.7707792423655049,1.7211233498876632,1.7345893383026123,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.7295396922704063,1.7884535194758095,1.713548929322959,1.758996605873108,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.7522636265215221,1.8044444591308317,1.7228067126546827,1.8036028146743774,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.817910297767947,1.8507336261959102,1.7505801916122437,1.7505801916122437,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.7505803801250295,1.7505803801250295,1.6453772284221486,1.6832504272460938,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.70008282621984,1.7320645105167292,1.565422773361206,1.565422773361206,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.5570066489446337,1.6411691705092084,1.5511152981194767,1.6142371892929077,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.620128309799317,1.6664176258683985,1.620128309799317,1.6504268646240234,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.6537933045456872,1.6874582767486572,1.5654227324469843,1.6874582767486572,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933499662654312,1.7244900086457269,1.6697844029697821,1.7169153690338135,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.7337477854687575,1.758154830561351,1.7337477854687575,1.7505801916122437,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.7716209747097584,1.774145908089485,1.7169153690338135,1.7169153690338135,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.700082785724868,1.700082785724868,1.649585247039795,1.649585247039795,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.6504271302585014,1.7034494492083756,1.6495854857637704,1.7009245157241821,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.7219650214093505,1.7556301566437196,1.67146763961232,1.7185986042022705,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084986487795486,1.716073286457645,1.670625620916293,1.6916662454605103,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.7000829628653327,1.746372284508878,1.6832503947073523,1.7068159580230713,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564716704238084,1.7564716704238084,1.6664176490558946,1.6874582767486572,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.6883000025156374,1.6908249357503105,1.6731507241621142,1.6748340129852295,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.671467683947379,1.6723093284032886,1.5696309521640277,1.6344361305236816,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.6378026487859685,1.6638931469457772,1.6369611648054498,1.6537935733795166,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664178712582673,1.7379560470581055,1.6622098093695061,1.7379560470581055,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.7379554930163892,1.8641992357613166,1.7379554930163892,1.790977954864502,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.7909783364007394,1.8010777480765914,1.6369609438623374,1.721123456954956,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211236260700389,1.7211236260700389,1.5999295503606845,1.6832504272460938,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.670626298493485,1.6824090016483952,1.6243368094056536,1.6664180755615234,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.6731509418315,1.6731509418315,1.6117123365402222,1.6117123365402222,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234948513152487,1.653793244942331,1.5570063931493092,1.6251779794692993,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.6075040298465757,1.6159203132491005,1.565422773361206,1.565422773361206,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.582255018343495,1.6226531424519672,1.5797302459491913,1.5906713008880615,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.5822547827967115,1.590671064088365,1.4703186750411987,1.4703186750411987,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728440318997036,1.5763638881866833,1.4534866917212785,1.541015625,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.5494318125002493,1.5780470790423982,1.5485901681281566,1.562897801399231,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.5544812683101281,1.5864631071993085,1.5443818585230786,1.5772051811218262,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.6411686345185117,1.6706255395512106,1.6133950178939025,1.6487432718276978,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.6420108348959217,1.6580017591347012,1.6125539198857297,1.6411691904067993,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580016072057508,1.7387975444305885,1.6394857511962821,1.6647346019744873,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.6647346713211555,1.7581549575630093,1.6630513824270374,1.712707281112671,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.7135486709194516,1.7665709789867274,1.6916664001295036,1.7547882795333862,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.5317579822199914,1.6664178905462241,1.5317579822199914,1.6133955717086792,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.6108706083012678,1.6866170059865633,1.6108706083012678,1.6782007217407227,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916666773456133,1.723648364185818,1.6916666773456133,1.7169153690338135,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.7084990588773759,1.7674128859533946,1.7034493527222858,1.712707281112671,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.7253311370718465,1.7253311370718465,1.558689436505586,1.5612142086029053,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.5620560811170965,1.5620560811170965,1.4997758453540782,1.5149251222610474,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401738100878346,1.5612144367859047,1.5115585449362798,1.5149251222610474,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.527549695484665,1.527549695484665,1.4980927815799532,1.5065090656280518,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.5065087081875503,1.5065087081875503,1.4459117663678018,1.483784794807434,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.504825851628562,1.5443823404657078,1.504825851628562,1.5216584205627441,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.5225000242862734,1.578047275543213,1.5073507447566954,1.578047275543213,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.579730406987322,1.5974044576580952,1.5570064899586813,1.565422773361206,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.5527986163039895,1.5788889535324429,1.535966047463345,1.5544817447662354,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.5544816501299374,1.5544816501299374,1.4332877397537231,1.4332877397537231,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.439179136777351,1.4711608240269503,1.4223465684182341,1.4644278287887573,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.4686360065095656,1.6007711343729911,1.467794362064461,1.5485903024673462,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.5485904071388656,1.6125539445448387,1.5166087186995163,1.5990879535675049,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.6075042380601572,1.64369414900947,1.5780473225995113,1.5990879535675049,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.6075040612257572,1.7169152660125715,1.6075040612257572,1.6975579261779785,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.7589966182783865,1.7632048405526022,1.6664178151000997,1.7034493684768677,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.603295907184258,1.60750412940979,1.4812603521345804,1.60750412940979,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075040481890075,1.6453770831416383,1.5612145692105621,1.6201283931732178,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327529069430826,1.6580017600488564,1.578047299338148,1.6361194849014282,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.6361190343250323,1.6361190343250323,1.5401736757894469,1.5570062398910522,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738389245906086,1.5948795510662732,1.5570063591991807,1.562056064605713,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628975891684456,1.5847798582896413,1.5199746951838573,1.5570062398910522,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.5654225088042755,1.5881464219925672,1.5553229383226257,1.5713138580322266,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.6117120912842111,1.6117120912842111,1.565422773361206,1.565422773361206,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.5990875834326281,1.6622094617260212,1.5780469573348304,1.5906713008880615,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780468525544413,1.6268610954390363,1.5368072474042858,1.6041371822357178,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.5948801106193506,1.6201288070375892,1.5822556018829346,1.5822556018829346,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864634197062386,1.660526361333593,1.5822551976933312,1.6201283931732178,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117121898366986,1.6243365354488084,1.578047214695318,1.6176035404205322,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654230649642928,1.5755224785068127,1.5107174534483387,1.5275498628616333,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.5443825936056088,1.5654232279584719,1.5182922519557027,1.5250252485275269,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.5317581424035693,1.5452241346443985,1.443387387729927,1.4484370946884155,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484367898533967,1.5233415365219116,1.443387083957659,1.5233415365219116,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896765247706438,1.4896765247706438,1.3297677040100098,1.3297677040100098,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466001749038696,1.3710073801270823,1.3381838917052704,1.3466001749038696,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.363432639306989,1.3667990560182477,1.2245644585001414,1.2540212869644165,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.1361940344591464,1.153026522620629,1.0671807928652501,1.1210447549819946,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.8357338713797517,0.8837064833637036,0.7591459889970791,0.7843946814537048,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995437978945651,0.8121681415453472,0.7684036806608321,0.7970189452171326,23508800,0.0,0.0
2002-12-23 00:00:00-05:00,0.7944942991481423,0.80711872762091,0.778503452732348,0.7911278009414673,10243200,0.0,0.0
